Frame,Time (ms),Changed,DeltaMS
762,12700.000000000002,True,16.66666666666788
763,12716.666666666666,True,16.66666666666424
764,12733.333333333334,False,0.0
765,12750.0,True,16.66666666666606
766,12766.666666666668,False,0.0
767,12783.333333333334,True,16.66666666666606
768,12800.0,True,16.66666666666606
769,12816.666666666666,False,0.0
770,12833.333333333334,True,16.66666666666788
771,12850.000000000002,False,0.0
772,12866.666666666668,True,16.66666666666606
773,12883.333333333334,False,0.0
774,12900.0,True,16.66666666666606
775,12916.666666666668,False,0.0
776,12933.333333333334,True,16.66666666666606
777,12950.000000000002,True,16.66666666666788
778,12966.666666666666,False,0.0
779,12983.333333333334,False,0.0
780,13000.0,True,16.66666666666606
781,13016.666666666668,True,16.66666666666788
782,13033.333333333334,False,0.0
783,13050.0,True,16.66666666666606
784,13066.666666666666,False,0.0
785,13083.333333333334,True,16.66666666666788
786,13100.000000000002,False,0.0
787,13116.666666666668,True,16.66666666666606
788,13133.333333333334,True,16.66666666666606
789,13150.0,False,0.0
790,13166.666666666668,True,16.66666666666788
791,13183.333333333334,False,0.0
792,13200.000000000002,True,16.66666666666788
793,13216.666666666666,False,0.0
794,13233.333333333334,True,16.66666666666788
795,13250.0,True,16.66666666666606
796,13266.666666666668,False,0.0
797,13283.333333333334,True,16.66666666666606
798,13300.0,False,0.0
799,13316.666666666666,True,16.66666666666606
800,13333.333333333334,True,16.66666666666788
801,13350.000000000002,False,0.0
802,13366.666666666668,True,16.66666666666606
803,13383.333333333334,False,0.0
804,13400.0,True,16.66666666666606
805,13416.666666666668,True,16.66666666666788
806,13433.333333333334,False,0.0
807,13450.000000000002,True,16.66666666666788
808,13466.666666666666,False,0.0
809,13483.333333333334,True,16.66666666666788
810,13500.0,False,0.0
811,13516.666666666668,True,16.66666666666788
812,13533.333333333334,True,16.66666666666606
813,13550.0,False,0.0
814,13566.666666666666,True,16.66666666666606
815,13583.333333333334,False,0.0
816,13600.000000000002,True,16.66666666666788
817,13616.666666666668,True,16.66666666666606
818,13633.333333333334,False,0.0
819,13650.0,True,16.66666666666606
820,13666.666666666668,False,0.0
821,13683.333333333334,True,16.66666666666606
822,13700.000000000002,True,16.66666666666788
823,13716.666666666666,False,0.0
824,13733.333333333334,True,16.66666666666788
825,13750.0,False,0.0
826,13766.666666666668,True,16.66666666666788
827,13783.333333333334,True,16.66666666666606
828,13800.0,False,0.0
829,13816.666666666668,True,16.66666666666788
830,13833.333333333334,True,16.66666666666606
831,13850.000000000002,False,0.0
832,13866.666666666668,True,16.66666666666606
833,13883.333333333334,False,0.0
834,13900.0,True,16.66666666666606
835,13916.666666666668,True,16.66666666666788
836,13933.333333333334,False,0.0
837,13950.000000000002,True,16.66666666666788
838,13966.666666666666,False,0.0
839,13983.333333333334,True,16.66666666666788
840,14000.0,True,16.66666666666606
841,14016.666666666668,False,0.0
842,14033.333333333334,True,16.66666666666606
843,14050.0,True,16.66666666666606
844,14066.666666666668,False,0.0
845,14083.333333333334,True,16.66666666666606
846,14100.000000000002,False,0.0
847,14116.666666666668,True,16.66666666666606
848,14133.333333333334,True,16.66666666666606
849,14150.0,False,0.0
850,14166.666666666668,True,16.66666666666788
851,14183.333333333334,True,16.66666666666606
852,14200.000000000002,False,0.0
853,14216.666666666666,True,16.66666666666424
854,14233.333333333334,False,0.0
855,14250.0,True,16.66666666666606
856,14266.666666666668,True,16.66666666666788
857,14283.333333333334,False,0.0
858,14300.0,True,16.66666666666606
859,14316.666666666668,True,16.66666666666788
860,14333.333333333334,False,0.0
861,14350.000000000002,True,16.66666666666788
862,14366.666666666668,True,16.66666666666606
863,14383.333333333334,False,0.0
864,14400.0,True,16.66666666666606
865,14416.666666666668,False,0.0
866,14433.333333333334,True,16.66666666666606
867,14450.000000000002,True,16.66666666666788
